Date,Time,Precipitation_AddisAbeba (mm),Relative Humidity_AddisAbeba (% RH),Temperature_AddisAbeba (?C)
12/6/2019,2:30:00 PM,0,48,22.1
12/6/2019,2:45:00 PM,0,48.3,21.8
12/6/2019,3:00:00 PM,0,48.7,21.6
12/6/2019,3:15:00 PM,0,48.4,21.7
12/6/2019,3:30:00 PM,0,49.2,21.4
12/6/2019,3:45:00 PM,0,50.6,20.8
12/6/2019,4:00:00 PM,0,51.4,20.7
12/6/2019,4:15:00 PM,0,52.3,20.3
12/6/2019,4:30:00 PM,0,52,20.2
12/6/2019,4:45:00 PM,0,50.9,20
12/6/2019,5:00:00 PM,0,51.1,19.4
12/6/2019,5:15:00 PM,0,53.1,18.6
12/6/2019,5:30:00 PM,0,54,18
12/6/2019,5:45:00 PM,0,55.9,17.2
12/6/2019,6:00:00 PM,0,57.6,16.5
12/6/2019,6:15:00 PM,0,59.8,15.7
12/6/2019,6:30:00 PM,0,61.8,15.1
12/6/2019,6:45:00 PM,0,63.3,14.8
12/6/2019,7:00:00 PM,0,64.3,14.6
12/6/2019,7:15:00 PM,0,65.9,14.3
12/6/2019,7:30:00 PM,0,66.7,14.1
12/6/2019,7:45:00 PM,0,66.8,14.1
12/6/2019,8:00:00 PM,0,66.5,14.1
12/6/2019,8:15:00 PM,0,66.6,14
12/6/2019,8:30:00 PM,0,66.9,13.8
12/6/2019,8:45:00 PM,0,66.6,13.7
12/6/2019,9:00:00 PM,0,67,13.6
12/6/2019,9:15:00 PM,0,66.6,13.4
12/6/2019,9:30:00 PM,0,66.3,13.3
12/6/2019,9:45:00 PM,0,66.3,13
12/6/2019,10:00:00 PM,0,66.5,12.9
12/6/2019,10:15:00 PM,0,66.8,12.7
12/6/2019,10:30:00 PM,0,67.3,12.5
12/6/2019,10:45:00 PM,0,67.8,12.4
12/6/2019,11:00:00 PM,0,68.4,12.2
12/6/2019,11:15:00 PM,0,68.8,12.1
12/6/2019,11:30:00 PM,0,68,12.2
12/6/2019,11:45:00 PM,0,67.9,12.2
12/7/2019,12:00:00 AM,0,68,12.1
12/7/2019,12:15:00 AM,0,68.3,12
12/7/2019,12:30:00 AM,0,68.5,11.8
12/7/2019,12:45:00 AM,0,69.7,11.5
12/7/2019,1:00:00 AM,0,71.2,11.2
12/7/2019,1:15:00 AM,0,73.3,10.7
12/7/2019,1:30:00 AM,0,75.2,10.3
12/7/2019,1:45:00 AM,0,76,10.2
12/7/2019,2:00:00 AM,0,80.4,9.1
12/7/2019,2:15:00 AM,0,83.6,8.7
12/7/2019,2:30:00 AM,0,83.5,8.8
12/7/2019,2:45:00 AM,0,82,8.9
12/7/2019,3:00:00 AM,0,80.6,9.1
12/7/2019,3:15:00 AM,0,80,9.2
12/7/2019,3:30:00 AM,0,80.1,9.4
12/7/2019,3:45:00 AM,0,81.7,9
12/7/2019,4:00:00 AM,0,82.7,8.9
12/7/2019,4:15:00 AM,0,82.6,9
12/7/2019,4:30:00 AM,0,82.1,9.2
12/7/2019,4:45:00 AM,0,80.8,9.8
12/7/2019,5:00:00 AM,0,80,10
12/7/2019,5:15:00 AM,0,80.7,9.8
12/7/2019,5:30:00 AM,0,82.1,9.4
12/7/2019,5:45:00 AM,0,83.6,8.9
12/7/2019,6:00:00 AM,0,86.2,8.5
12/7/2019,6:15:00 AM,0,85.9,8.3
12/7/2019,6:30:00 AM,0,87.8,7.6
12/7/2019,6:45:00 AM,0,89.5,7.2
12/7/2019,7:00:00 AM,0,91.2,7.5
12/7/2019,7:15:00 AM,0,90.4,8.1
12/7/2019,7:30:00 AM,0,82.9,10.2
12/7/2019,7:45:00 AM,0,71.9,12.4
12/7/2019,8:00:00 AM,0,70.2,12.9
12/7/2019,8:15:00 AM,0,66.3,13.8
12/7/2019,8:30:00 AM,0,63.4,14.8
12/7/2019,8:45:00 AM,0,62.4,15
12/7/2019,9:00:00 AM,0,58.6,16.3
12/7/2019,9:15:00 AM,0,56.5,17
12/7/2019,9:30:00 AM,0,55.7,17.4
12/7/2019,9:45:00 AM,0,54,18.1
12/7/2019,10:00:00 AM,0,54,18.1
12/7/2019,10:15:00 AM,0,53.4,18.4
12/7/2019,10:30:00 AM,0,53.4,19
12/7/2019,10:45:00 AM,0,52,19.2
12/7/2019,11:00:00 AM,0,52,19.1
12/7/2019,11:15:00 AM,0,51.2,19.7
12/7/2019,11:30:00 AM,0,49.8,20.4
12/7/2019,11:45:00 AM,0,50,20.4
12/7/2019,12:00:00 PM,0,49.8,20.5
12/7/2019,12:15:00 PM,0,47.6,21.5
12/7/2019,12:30:00 PM,0,46.6,21.9
12/7/2019,12:45:00 PM,0,47,21.5
12/7/2019,1:00:00 PM,0,45.5,22
12/7/2019,1:15:00 PM,0,43.1,22.7
12/7/2019,1:30:00 PM,0,43.1,22.8
12/7/2019,1:45:00 PM,0,41.5,23
12/7/2019,2:00:00 PM,0,41.2,23.1
12/7/2019,2:15:00 PM,0,40.7,23.2
12/7/2019,2:30:00 PM,0,41.3,23
12/7/2019,2:45:00 PM,0,40.5,23.5
12/7/2019,3:00:00 PM,0,39.3,23.8
12/7/2019,3:15:00 PM,0,41.2,22.4
12/7/2019,3:30:00 PM,0,42.6,21.4
12/7/2019,3:45:00 PM,0,42.4,21.2
12/7/2019,4:00:00 PM,0,40.4,22.3
12/7/2019,4:15:00 PM,0,38,22.7
12/7/2019,4:30:00 PM,0,38.1,22.2
12/7/2019,4:45:00 PM,0,38,21.7
12/7/2019,5:00:00 PM,0,40.6,21
12/7/2019,5:15:00 PM,0,42.9,19.8
12/7/2019,5:30:00 PM,0,44.9,18.9
12/7/2019,5:45:00 PM,0,46.4,18.2
12/7/2019,6:00:00 PM,0,50.2,17.4
12/7/2019,6:15:00 PM,0,52.7,16.9
12/7/2019,6:30:00 PM,0,54.3,16.5
12/7/2019,6:45:00 PM,0,56.4,16.1
12/7/2019,7:00:00 PM,0,57.8,15.8
12/7/2019,7:15:00 PM,0,59,15.4
12/7/2019,7:30:00 PM,0,59.5,15.2
12/7/2019,7:45:00 PM,0,59.9,15
12/7/2019,8:00:00 PM,0,60.4,14.7
12/7/2019,8:15:00 PM,0,60.7,14.5
12/7/2019,8:30:00 PM,0,60.5,14.5
12/7/2019,8:45:00 PM,0,60.5,14.3
12/7/2019,9:00:00 PM,0,60.8,14.2
12/7/2019,9:15:00 PM,0,61.5,13.9
12/7/2019,9:30:00 PM,0,62.6,13.5
12/7/2019,9:45:00 PM,0,63.8,13.2
12/7/2019,10:00:00 PM,0,65.2,12.8
12/7/2019,10:15:00 PM,0,65.9,12.8
12/7/2019,10:30:00 PM,0,66.6,12.6
12/7/2019,10:45:00 PM,0,68.3,12.2
12/7/2019,11:00:00 PM,0,69.4,11.9
12/7/2019,11:15:00 PM,0,69.8,11.7
12/7/2019,11:30:00 PM,0,72.5,11
12/7/2019,11:45:00 PM,0,71.6,11.4
12/8/2019,12:00:00 AM,0,71.6,11.3
12/8/2019,12:15:00 AM,0,71.2,11.3
12/8/2019,12:30:00 AM,0,72.4,10.8
12/8/2019,12:45:00 AM,0,74,10.4
12/8/2019,1:00:00 AM,0,76.3,9.8
12/8/2019,1:15:00 AM,0,76.6,9.7
12/8/2019,1:30:00 AM,0,76.2,10.1
12/8/2019,1:45:00 AM,0,78.5,9.8
12/8/2019,2:00:00 AM,0,84.2,8.4
12/8/2019,2:15:00 AM,0,87.2,8.2
12/8/2019,2:30:00 AM,0,86.5,8.5
12/8/2019,2:45:00 AM,0,82,9.3
12/8/2019,3:00:00 AM,0,79.4,9.8
12/8/2019,3:15:00 AM,0,80.8,9.2
12/8/2019,3:30:00 AM,0,83.8,8.4
12/8/2019,3:45:00 AM,0,87.4,7.7
12/8/2019,4:00:00 AM,0,89.5,6.9
12/8/2019,4:15:00 AM,0,91.3,6.9
12/8/2019,4:30:00 AM,0,91.6,6.7
12/8/2019,4:45:00 AM,0,92.2,6.3
12/8/2019,5:00:00 AM,0,93.3,6.3
12/8/2019,5:15:00 AM,0,93.7,6.3
12/8/2019,5:30:00 AM,0,94,6.2
12/8/2019,5:45:00 AM,0,94.3,5.8
12/8/2019,6:00:00 AM,0,94.8,5.9
12/8/2019,6:15:00 AM,0,95,5.7
12/8/2019,6:30:00 AM,0,95.1,5.5
12/8/2019,6:45:00 AM,0,95.5,5.7
12/8/2019,7:00:00 AM,0,95.7,5.9
12/8/2019,7:15:00 AM,0,96,6.9
12/8/2019,7:30:00 AM,0,95.3,8.6
12/8/2019,7:45:00 AM,0,81.5,10.7
12/8/2019,8:00:00 AM,0,69.7,12.5
12/8/2019,8:15:00 AM,0,62.5,14.4
12/8/2019,8:30:00 AM,0,59.8,14.9
12/8/2019,8:45:00 AM,0,57.7,15.7
12/8/2019,9:00:00 AM,0,59.1,15.8
12/8/2019,9:15:00 AM,0,57.2,16.8
12/8/2019,9:30:00 AM,0,56,17.2
12/8/2019,9:45:00 AM,0,54.9,17.7
12/8/2019,10:00:00 AM,0,54,18.5
12/8/2019,10:15:00 AM,0,54.1,19
12/8/2019,10:30:00 AM,0,54.3,19.1
12/8/2019,10:45:00 AM,0,53.1,19.6
12/8/2019,11:00:00 AM,0,51.4,20
12/8/2019,11:15:00 AM,0,52.9,19.4
12/8/2019,11:30:00 AM,0,51.9,19.9
12/8/2019,11:45:00 AM,0,50.5,20.6
12/8/2019,12:00:00 PM,0,51.5,20.2
12/8/2019,12:15:00 PM,0,51.2,20.6
12/8/2019,12:30:00 PM,0,51.3,20.3
12/8/2019,12:45:00 PM,0,49.4,20.6
12/8/2019,1:00:00 PM,0,49.5,21
12/8/2019,1:15:00 PM,0,48.5,21.5
12/8/2019,1:30:00 PM,0,49.6,21.3
12/8/2019,1:45:00 PM,0,47.7,21.8
12/8/2019,2:00:00 PM,0,47.5,21.9
12/8/2019,2:15:00 PM,0,47,21.7
12/8/2019,2:30:00 PM,0,45.7,22.2
12/8/2019,2:45:00 PM,0,45.7,22
12/8/2019,3:00:00 PM,0,45.5,22.5
12/8/2019,3:15:00 PM,0,46.5,22.4
12/8/2019,3:30:00 PM,0,47.6,21.9
12/8/2019,3:45:00 PM,0,48.3,21.5
12/8/2019,4:00:00 PM,0,48.4,21.3
12/8/2019,4:15:00 PM,0,49.4,21.3
12/8/2019,4:30:00 PM,0,50.2,20.8
12/8/2019,4:45:00 PM,0,50,20.7
12/8/2019,5:00:00 PM,0,52.6,20
12/8/2019,5:15:00 PM,0,54,19.4
12/8/2019,5:30:00 PM,0,55.2,18.7
12/8/2019,5:45:00 PM,0,58.3,18
12/8/2019,6:00:00 PM,0,61.8,17.2
12/8/2019,6:15:00 PM,0,63.5,16.8
12/8/2019,6:30:00 PM,0,65.3,16.3
12/8/2019,6:45:00 PM,0,66.9,16
12/8/2019,7:00:00 PM,0,68.5,15.6
12/8/2019,7:15:00 PM,0,69.4,15.5
12/8/2019,7:30:00 PM,0,70.1,15.4
12/8/2019,7:45:00 PM,0,70.6,15.3
12/8/2019,8:00:00 PM,0,71.1,15.2
12/8/2019,8:15:00 PM,0,72,15.2
12/8/2019,8:30:00 PM,0,72.7,15.1
12/8/2019,8:45:00 PM,0,73.3,15
12/8/2019,9:00:00 PM,0,74.3,14.8
12/8/2019,9:15:00 PM,0,76.2,14.6
12/8/2019,9:30:00 PM,0,77.4,14.5
12/8/2019,9:45:00 PM,0,78.1,14.4
12/8/2019,10:00:00 PM,0,78.3,14.4
12/8/2019,10:15:00 PM,0,78.7,14.3
12/8/2019,10:30:00 PM,0,78.9,14.3
12/8/2019,10:45:00 PM,0,79.7,14.1
12/8/2019,11:00:00 PM,0,80.4,13.9
12/8/2019,11:15:00 PM,0,80.7,13.9
12/8/2019,11:30:00 PM,0,81.1,13.8
12/8/2019,11:45:00 PM,0,81.3,13.8
12/9/2019,12:00:00 AM,0,81.4,13.8
12/9/2019,12:15:00 AM,0,81.8,13.8
12/9/2019,12:30:00 AM,0,81.9,13.8
12/9/2019,12:45:00 AM,0,81.7,13.9
12/9/2019,1:00:00 AM,0,81.5,13.9
12/9/2019,1:15:00 AM,0,81.8,13.8
12/9/2019,1:30:00 AM,0,82.3,13.8
12/9/2019,1:45:00 AM,0,82.7,13.8
12/9/2019,2:00:00 AM,0,83.9,13.7
12/9/2019,2:15:00 AM,0,85.2,13.5
12/9/2019,2:30:00 AM,0,85.9,13.4
12/9/2019,2:45:00 AM,0,87.5,13.3
12/9/2019,3:00:00 AM,0,88,13.2
12/9/2019,3:15:00 AM,0,88.5,13.2
12/9/2019,3:30:00 AM,0,89.7,13
12/9/2019,3:45:00 AM,0,90.6,12.9
12/9/2019,4:00:00 AM,0,91.1,12.9
12/9/2019,4:15:00 AM,0,91.6,12.9
12/9/2019,4:30:00 AM,0,91.6,12.9
12/9/2019,4:45:00 AM,0,91,12.9
12/9/2019,5:00:00 AM,0,90.8,13
12/9/2019,5:15:00 AM,0,91.1,12.9
12/9/2019,5:30:00 AM,0,91.7,12.9
12/9/2019,5:45:00 AM,0,92.4,12.8
12/9/2019,6:00:00 AM,0,92.6,12.8
12/9/2019,6:15:00 AM,0,92.8,12.9
12/9/2019,6:30:00 AM,0,92.6,12.9
12/9/2019,6:45:00 AM,0,92.6,12.9
12/9/2019,7:00:00 AM,0,92.4,13.1
12/9/2019,7:15:00 AM,0,91.5,13.2
12/9/2019,7:30:00 AM,0,90.6,13.5
12/9/2019,7:45:00 AM,0,90,13.7
12/9/2019,8:00:00 AM,0,91.7,13.7
12/9/2019,8:15:00 AM,0,92.3,13.8
12/9/2019,8:30:00 AM,0,91.3,14
12/9/2019,8:45:00 AM,0,89.7,14.4
12/9/2019,9:00:00 AM,0,86.7,15.1
12/9/2019,9:15:00 AM,0,84.5,15.5
12/9/2019,9:30:00 AM,0,83.5,15.4
12/9/2019,9:45:00 AM,0,82.3,15.7
12/9/2019,10:00:00 AM,0,78.3,16.3
12/9/2019,10:15:00 AM,0,73.6,16.9
12/9/2019,10:30:00 AM,0,74.4,16.6
12/9/2019,10:45:00 AM,0,72.7,17.1
12/9/2019,11:00:00 AM,0.2,80.3,15.7
12/9/2019,11:15:00 AM,0.2,89.8,15
12/9/2019,11:30:00 AM,0,86.2,16
12/9/2019,11:45:00 AM,0,76.3,17.2
12/9/2019,12:00:00 PM,0,69.1,18.4
12/9/2019,12:15:00 PM,0,65.6,19
12/9/2019,12:30:00 PM,0,63.1,19
12/9/2019,12:45:00 PM,0,59.8,19.7
12/9/2019,1:00:00 PM,0,57.8,20.2
12/9/2019,1:15:00 PM,0,58.1,19.5
12/9/2019,1:30:00 PM,0,55.5,20.5
12/9/2019,1:45:00 PM,0,55.4,20.4
12/9/2019,2:00:00 PM,0,55.3,20.8
12/9/2019,2:15:00 PM,0,56.1,20.1
12/9/2019,2:30:00 PM,0,54.2,20.7
12/9/2019,2:45:00 PM,0,51.9,21
12/9/2019,3:00:00 PM,0,53.7,19.9
12/9/2019,3:15:00 PM,0,52.3,20.4
12/9/2019,3:30:00 PM,0,50.3,21.1
12/9/2019,3:45:00 PM,0,52.3,20.5
12/9/2019,4:00:00 PM,0,54.6,19.8
12/9/2019,4:15:00 PM,0,53.9,20.4
12/9/2019,4:30:00 PM,0,55,20.2
12/9/2019,4:45:00 PM,0,56.3,19.7
12/9/2019,5:00:00 PM,0,58.5,19.4
12/9/2019,5:15:00 PM,0,61.1,18.4
12/9/2019,5:30:00 PM,0,64.7,17.4
12/9/2019,5:45:00 PM,0,66.8,17.1
12/9/2019,6:00:00 PM,0,67.7,16.8
12/9/2019,6:15:00 PM,0,70.1,16.3
12/9/2019,6:30:00 PM,0,70.9,15.9
12/9/2019,6:45:00 PM,0,72.7,15.6
12/9/2019,7:00:00 PM,0,73.7,15.5
12/9/2019,7:15:00 PM,0,72.4,15.5
12/9/2019,7:30:00 PM,0,72.6,15.3
12/9/2019,7:45:00 PM,0,74.6,15
12/9/2019,8:00:00 PM,0,75.9,14.8
12/9/2019,8:15:00 PM,0,77.7,14.4
12/9/2019,8:30:00 PM,0,79.1,14.1
12/9/2019,8:45:00 PM,0,79.7,14
12/9/2019,9:00:00 PM,0,80.6,13.9
12/9/2019,9:15:00 PM,0,79.9,14.2
12/9/2019,9:30:00 PM,0,79.4,14.4
12/9/2019,9:45:00 PM,0,78.4,14.7
12/9/2019,10:00:00 PM,0,78.2,14.8
12/9/2019,10:15:00 PM,0,79.6,14.3
12/9/2019,10:30:00 PM,0,81.7,13.8
12/9/2019,10:45:00 PM,0,83.1,13.5
12/9/2019,11:00:00 PM,0,83.7,13.6
12/9/2019,11:15:00 PM,0,83.2,13.7
12/9/2019,11:30:00 PM,0,83.9,13.6
12/9/2019,11:45:00 PM,0,83.8,13.7
12/10/2019,12:00:00 AM,0,84.3,13.6
12/10/2019,12:15:00 AM,0,83.9,13.8
12/10/2019,12:30:00 AM,0,83.5,13.9
12/10/2019,12:45:00 AM,0,83.2,13.9
12/10/2019,1:00:00 AM,0,83.4,13.9
12/10/2019,1:15:00 AM,0,83.4,14
12/10/2019,1:30:00 AM,0,83.2,14.1
12/10/2019,1:45:00 AM,0,83.8,14
12/10/2019,2:00:00 AM,0,86.8,13.8
12/10/2019,2:15:00 AM,0,90,13.4
12/10/2019,2:30:00 AM,0,91.4,13.2
12/10/2019,2:45:00 AM,0,91.6,13.1
12/10/2019,3:00:00 AM,0,91,13.2
12/10/2019,3:15:00 AM,0,89.9,13.2
12/10/2019,3:30:00 AM,0,90.5,13.1
12/10/2019,3:45:00 AM,0,90.7,13
12/10/2019,4:00:00 AM,0,91.7,13
12/10/2019,4:15:00 AM,0,91.2,13.2
12/10/2019,4:30:00 AM,0,90.2,13.3
12/10/2019,4:45:00 AM,0,89.8,13.3
12/10/2019,5:00:00 AM,0,89.9,13.3
12/10/2019,5:15:00 AM,0,90.1,13.3
12/10/2019,5:30:00 AM,0,89.5,13.3
12/10/2019,5:45:00 AM,0,88.2,13.5
12/10/2019,6:00:00 AM,0,86.4,13.6
12/10/2019,6:15:00 AM,0,85.4,13.6
12/10/2019,6:30:00 AM,0,84,13.9
12/10/2019,6:45:00 AM,0,84.9,13.7
12/10/2019,7:00:00 AM,0,84.3,13.9
12/10/2019,7:15:00 AM,0,83.5,14
12/10/2019,7:30:00 AM,0,83.1,14.2
12/10/2019,7:45:00 AM,0,82.2,14.6
12/10/2019,8:00:00 AM,0,81.5,14.7
12/10/2019,8:15:00 AM,0,81.6,14.6
12/10/2019,8:30:00 AM,0,84.6,14.3
12/10/2019,8:45:00 AM,0,89.2,13.8
12/10/2019,9:00:00 AM,0.4,91.1,13.8
12/10/2019,9:15:00 AM,0.2,92.6,13.8
12/10/2019,9:30:00 AM,0.2,93.3,13.8
12/10/2019,9:45:00 AM,0,92.9,15.1
12/10/2019,10:00:00 AM,0,88.3,15.9
12/10/2019,10:15:00 AM,0,77.2,17.4
12/10/2019,10:30:00 AM,0,72.6,17.4
12/10/2019,10:45:00 AM,0,67.4,18.8
12/10/2019,11:00:00 AM,0,66,18.1
12/10/2019,11:15:00 AM,0,68,18
12/10/2019,11:30:00 AM,0,72.9,17.4
12/10/2019,11:45:00 AM,0,72.3,18.2
12/10/2019,12:00:00 PM,0,66.9,18.9
12/10/2019,12:15:00 PM,0,67.7,18.4
12/10/2019,12:30:00 PM,0,63.6,20
12/10/2019,12:45:00 PM,0,65.7,18.8
12/10/2019,1:00:00 PM,0,64.7,19.2
12/10/2019,1:15:00 PM,0,59.7,20.5
12/10/2019,1:30:00 PM,0,58,21
12/10/2019,1:45:00 PM,0,59.6,20.5
12/10/2019,2:00:00 PM,0,59.4,20.4
12/10/2019,2:15:00 PM,0,59.1,20.1
12/10/2019,2:30:00 PM,0,59.8,19.8
12/10/2019,2:45:00 PM,0,59.1,20.1
12/10/2019,3:00:00 PM,0,55.7,21.4
12/10/2019,3:15:00 PM,0,56.6,20.1
12/10/2019,3:30:00 PM,0,51.9,21.6
12/10/2019,3:45:00 PM,0,51.5,21.2
12/10/2019,4:00:00 PM,0,56.2,19.5
12/10/2019,4:15:00 PM,0,53.1,20.7
12/10/2019,4:30:00 PM,0,52.9,21.2
12/10/2019,4:45:00 PM,0,52.8,20.6
12/10/2019,5:00:00 PM,0,54,19.9
12/10/2019,5:15:00 PM,0,56.4,19.4
12/10/2019,5:30:00 PM,0,58.6,18.6
12/10/2019,5:45:00 PM,0,61.3,18
12/10/2019,6:00:00 PM,0,63.1,17.5
12/10/2019,6:15:00 PM,0,62.7,17.2
12/10/2019,6:30:00 PM,0,64.5,16.9
12/10/2019,6:45:00 PM,0,66.2,16.6
12/10/2019,7:00:00 PM,0,66.7,16.4
12/10/2019,7:15:00 PM,0,67.4,16.2
12/10/2019,7:30:00 PM,0,68,16
12/10/2019,7:45:00 PM,0,69.9,15.5
12/10/2019,8:00:00 PM,0,73.4,14.5
12/10/2019,8:15:00 PM,0,76.4,13.9
12/10/2019,8:30:00 PM,0,76.2,13.9
12/10/2019,8:45:00 PM,0,77.8,13.5
12/10/2019,9:00:00 PM,0,78.5,13.3
12/10/2019,9:15:00 PM,0,78.1,13.7
12/10/2019,9:30:00 PM,0,78.1,13.7
12/10/2019,9:45:00 PM,0,77.4,14.1
12/10/2019,10:00:00 PM,0,78.7,13.9
12/10/2019,10:15:00 PM,0,79.8,13.6
12/10/2019,10:30:00 PM,0,82.6,12.8
12/10/2019,10:45:00 PM,0,83.8,12.7
12/10/2019,11:00:00 PM,0,84.2,12.6
12/10/2019,11:15:00 PM,0,85,12.5
12/10/2019,11:30:00 PM,0,86.4,12.2
12/10/2019,11:45:00 PM,0,86.8,11.9
12/11/2019,12:00:00 AM,0,88.7,11.6
12/11/2019,12:15:00 AM,0,89.6,10.9
12/11/2019,12:30:00 AM,0,91.6,10.4
12/11/2019,12:45:00 AM,0,92.8,10.3
12/11/2019,1:00:00 AM,0,93.2,10
12/11/2019,1:15:00 AM,0,94.1,10.4
12/11/2019,1:30:00 AM,0,94.3,10.4
12/11/2019,1:45:00 AM,0,94.4,11
12/11/2019,2:00:00 AM,0,93,10.9
12/11/2019,2:15:00 AM,0,92.6,11
12/11/2019,2:30:00 AM,0,90.7,11.4
12/11/2019,2:45:00 AM,0,88.2,11.6
12/11/2019,3:00:00 AM,0,87,11.8
12/11/2019,3:15:00 AM,0,87.6,11.6
12/11/2019,3:30:00 AM,0,88,11.6
12/11/2019,3:45:00 AM,0,89.1,11.3
12/11/2019,4:00:00 AM,0,90.3,11.2
12/11/2019,4:15:00 AM,0,90.8,11.4
12/11/2019,4:30:00 AM,0,89.3,12.1
12/11/2019,4:45:00 AM,0,87.4,12.3
12/11/2019,5:00:00 AM,0,89.3,12.1
12/11/2019,5:15:00 AM,0,90.7,12.1
12/11/2019,5:30:00 AM,0,90.1,12.2
12/11/2019,5:45:00 AM,0,89.6,12.4
12/11/2019,6:00:00 AM,0,90.3,12.4
12/11/2019,6:15:00 AM,0.2,91.9,12.3
12/11/2019,6:30:00 AM,0,92.8,12.2
12/11/2019,6:45:00 AM,0.2,93.7,12.2
12/11/2019,7:00:00 AM,0.4,94.2,12.3
12/11/2019,7:15:00 AM,1.2,94.6,12.4
12/11/2019,7:30:00 AM,0.2,94.7,12.4
12/11/2019,7:45:00 AM,0.2,94.7,12.5
12/11/2019,8:00:00 AM,0,94.6,12.8
12/11/2019,8:15:00 AM,0.2,94.5,12.9
12/11/2019,8:30:00 AM,0.2,93.6,12.7
12/11/2019,8:45:00 AM,0.4,93,12.4
12/11/2019,9:00:00 AM,0.8,93,12.2
12/11/2019,9:15:00 AM,0.4,92,11.9
12/11/2019,9:30:00 AM,0.4,91.3,11.9
12/11/2019,9:45:00 AM,0.4,90.9,12
12/11/2019,10:00:00 AM,0.2,89.3,12.1
12/11/2019,10:15:00 AM,0,88.8,12.1
12/11/2019,10:30:00 AM,0.2,89.9,12.4
12/11/2019,10:45:00 AM,0.2,90.6,12.7
12/11/2019,11:00:00 AM,0,89.6,12.8
12/11/2019,11:15:00 AM,0,87.9,13.3
12/11/2019,11:30:00 AM,0,84.3,13.8
12/11/2019,11:45:00 AM,0.2,78.4,15.1
12/11/2019,12:00:00 PM,0,70,17
12/11/2019,12:15:00 PM,0,66,18.5
12/11/2019,12:30:00 PM,0,67.3,18.4
12/11/2019,12:45:00 PM,0,67,18.6
12/11/2019,1:00:00 PM,0,68.7,18.4
12/11/2019,1:15:00 PM,0,65.4,19.4
12/11/2019,1:30:00 PM,0,62.1,19.9
12/11/2019,1:45:00 PM,0,58.8,21.3
12/11/2019,2:00:00 PM,0,58.4,20.6
12/11/2019,2:15:00 PM,0,57.1,21.2
12/11/2019,2:30:00 PM,0,58.2,21
12/11/2019,2:45:00 PM,0,57.9,20.8
12/11/2019,3:00:00 PM,0,57.1,20.6
12/11/2019,3:15:00 PM,0,56.2,21
12/11/2019,3:30:00 PM,0,56.1,20.1
12/11/2019,3:45:00 PM,0,56.8,19.8
12/11/2019,4:00:00 PM,0,57.4,19.4
12/11/2019,4:15:00 PM,0,60.8,18.7
12/11/2019,4:30:00 PM,0,62.8,18.3
12/11/2019,4:45:00 PM,0,64.4,18.2
12/11/2019,5:00:00 PM,0,67.5,17.7
12/11/2019,5:15:00 PM,0,65.2,17.7
12/11/2019,5:30:00 PM,0,64.5,17.9
12/11/2019,5:45:00 PM,0,66.2,17.3
12/11/2019,6:00:00 PM,0,67.6,16.6
12/11/2019,6:15:00 PM,0,70.4,16.1
12/11/2019,6:30:00 PM,0,71.7,15.7
12/11/2019,6:45:00 PM,0,73.6,15.3
12/11/2019,7:00:00 PM,0,76,15
12/11/2019,7:15:00 PM,0,78.1,14.6
12/11/2019,7:30:00 PM,0,80.2,14.4
12/11/2019,7:45:00 PM,0,82,14.1
12/11/2019,8:00:00 PM,0,82.4,14
12/11/2019,8:15:00 PM,0,84,13.8
12/11/2019,8:30:00 PM,0,84.2,13.8
12/11/2019,8:45:00 PM,0,85.4,13.5
12/11/2019,9:00:00 PM,0,86,13.4
12/11/2019,9:15:00 PM,0,86.2,12.9
12/11/2019,9:30:00 PM,0,87.9,12.5
12/11/2019,9:45:00 PM,0,88.9,12.2
12/11/2019,10:00:00 PM,0,90.3,11.6
12/11/2019,10:15:00 PM,0,92,11.2
12/11/2019,10:30:00 PM,0,92.7,10.7
12/11/2019,10:45:00 PM,0,93.4,10.5
12/11/2019,11:00:00 PM,0,92.7,10.5
12/11/2019,11:15:00 PM,0,92.9,10
12/11/2019,11:30:00 PM,0,93.4,9.7
12/11/2019,11:45:00 PM,0,93.9,9.7
12/12/2019,12:00:00 AM,0,94,9.5
12/12/2019,12:15:00 AM,0,94.3,9.1
12/12/2019,12:30:00 AM,0,94.9,9.3
12/12/2019,12:45:00 AM,0,95.3,9.4
12/12/2019,1:00:00 AM,0,95.6,9.7
12/12/2019,1:15:00 AM,0,95.4,9.6
12/12/2019,1:30:00 AM,0,95.4,9.2
12/12/2019,1:45:00 AM,0,95.7,9.2
12/12/2019,2:00:00 AM,0,95.8,9.2
12/12/2019,2:15:00 AM,0,95.8,9
12/12/2019,2:30:00 AM,0,95.8,8.6
12/12/2019,2:45:00 AM,0,96.3,9.2
12/12/2019,3:00:00 AM,0,96.2,9.3
12/12/2019,3:15:00 AM,0,96,9
12/12/2019,3:30:00 AM,0,96.1,8.7
12/12/2019,3:45:00 AM,0,96.2,8.3
12/12/2019,4:00:00 AM,0,96.4,8.3
12/12/2019,4:15:00 AM,0,96.7,8.3
12/12/2019,4:30:00 AM,0,96.7,8.1
12/12/2019,4:45:00 AM,0,96.9,8
12/12/2019,5:00:00 AM,0,96.9,8.1
12/12/2019,5:15:00 AM,0,97,7.9
12/12/2019,5:30:00 AM,0,97,7.8
12/12/2019,5:45:00 AM,0,97.1,7.7
12/12/2019,6:00:00 AM,0,97.2,7.6
